"","PLANT_ID","days","Survey.event","Treat","EPICHL_TRT","COLLET_TRT","RHIZOC_TRT","NMDS1","NMDS2"
"757","34",25,8,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941864,-0.0160681804564693
"758","34",28,9,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"759","34",32,10,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"760","34",35,11,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"761","34",39,12,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"762","34",4,2,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"763","34",42,13,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"764","34",6,3,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"765","35",1,1,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"766","35",11,4,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"767","35",14,5,"Epi (-)","free","mock","mock",0.0210648815097466,0.00789205998749672
"768","35",18,6,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"769","35",21,7,"Epi (-)","free","mock","mock",0.00753339326346803,-0.00306144868808122
"770","35",25,8,"Epi (-)","free","mock","mock",0.0479734484794224,0.0254875020883484
"771","35",28,9,"Epi (-)","free","mock","mock",0.00753339326346803,-0.00306144868808122
"772","35",32,10,"Epi (-)","free","mock","mock",0.00753339326346803,-0.00306144868808122
"773","35",35,11,"Epi (-)","free","mock","mock",0.0479734484794224,0.0254875020883484
"774","35",39,12,"Epi (-)","free","mock","mock",0.0210648815097466,0.00789205998749672
"775","35",4,2,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"776","35",42,13,"Epi (-)","free","mock","mock",0.0479734484794224,0.0254875020883484
"777","35",6,3,"Epi (-)","free","mock","mock",-0.00744013478941865,-0.0160681804564693
"778","36",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"779","36",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"780","36",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"781","36",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"782","36",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"783","36",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0143348997163983,0.00138940995623965
"784","36",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"785","36",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"786","36",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"787","36",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"788","36",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"789","37",1,1,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"790","37",11,4,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00467234140422758,-0.0413594864505904
"791","37",14,5,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00539358055513894,-0.0224068502199817
"792","37",18,6,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.00753339326346803,-0.00306144868808122
"793","37",21,7,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.00753339326346803,-0.00306144868808122
"794","37",25,8,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"795","37",28,9,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.00144136747760019,0.0042787563427921
"796","37",32,10,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0133900025724415,-0.0108462248994048
"797","37",35,11,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.0133900025724415,-0.0108462248994048
"798","37",4,2,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"799","37",6,3,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"800","38",1,1,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"801","38",11,4,"Epi (+)","inoculated","mock","mock",-0.00562087990391646,-0.0650903281318809
"802","38",14,5,"Epi (+)","inoculated","mock","mock",-0.0060639497578319,-0.0800873833515437
"803","38",18,6,"Epi (+)","inoculated","mock","mock",-0.0103605890974805,-0.116700357313542
"804","38",21,7,"Epi (+)","inoculated","mock","mock",0.00634742756150283,-0.0125153897436042
"805","38",25,8,"Epi (+)","inoculated","mock","mock",0.0143348997163983,0.00138940995623965
"806","38",28,9,"Epi (+)","inoculated","mock","mock",0.0407681372364031,0.0194897610230417
"807","38",32,10,"Epi (+)","inoculated","mock","mock",0.10160367692514,0.0493412065271549
"808","38",35,11,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"809","38",39,12,"Epi (+)","inoculated","mock","mock",0.0210648815097466,0.00789205998749672
"810","38",4,2,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"811","38",42,13,"Epi (+)","inoculated","mock","mock",0.0210648815097466,0.00789205998749672
"812","38",6,3,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"813","39",1,1,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"814","39",11,4,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"815","39",14,5,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"816","39",18,6,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"817","39",21,7,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"818","39",25,8,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00452549385725763,-0.0137563993906786
"819","39",28,9,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"820","39",32,10,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"821","39",35,11,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"822","39",39,12,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"823","39",4,2,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00467234140422757,-0.0413594864505904
"824","39",6,3,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"825","4",1,1,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"826","4",11,4,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"827","4",14,5,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"828","4",18,6,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"829","4",21,7,"Epi (+)","inoculated","mock","mock",-0.0133132077624687,0.00398562570436846
"830","4",25,8,"Epi (+)","inoculated","mock","mock",-0.0113309692122634,0.0183219828759888
"831","4",28,9,"Epi (+)","inoculated","mock","mock",-0.0666884685387506,0.0225731410491137
"832","4",32,10,"Epi (+)","inoculated","mock","mock",-0.132830098162971,0.0748260314457632
"833","4",35,11,"Epi (+)","inoculated","mock","mock",-0.124224223357941,0.0642517737228111
"834","4",39,12,"Epi (+)","inoculated","mock","mock",-0.04759934987635,0.0109738100346447
"835","4",4,2,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"836","4",42,13,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"837","4",6,3,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"838","40",1,1,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"839","40",11,4,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00583635437042651,-0.0245916324330824
"840","40",14,5,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.0210648815097466,0.00789205998749672
"841","40",18,6,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.0272301698985074,0.0106929000455955
"842","40",21,7,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.0343124736653585,0.0167171069418202
"843","40",25,8,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.00753339326346803,-0.00306144868808122
"844","40",28,9,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.0645011001203543,0.0315599285953742
"845","40",32,10,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",0.0210648815097466,0.00789205998749672
"846","40",35,11,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"847","40",39,12,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"848","40",4,2,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"849","40",42,13,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"850","40",6,3,"Epi (+) Rhiz (+)","inoculated","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"851","41",1,1,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"852","41",11,4,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941864,-0.0160681804564693
"853","41",14,5,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"854","41",18,6,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"855","41",21,7,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"856","41",25,8,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"857","41",28,9,"Epi (+) Col (+)","inoculated","inoculated","mock",0.00112812324626776,-0.00894840656764146
"858","41",32,10,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"859","41",35,11,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0210648815097466,0.00789205998749672
"860","41",39,12,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0210648815097466,0.00789205998749672
"861","41",4,2,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"862","41",42,13,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0210648815097466,0.00789205998749672
"863","41",6,3,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941864,-0.0160681804564693
"864","42",1,1,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"865","42",11,4,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"866","42",14,5,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.26470404425421,0.124869078722114
"867","42",18,6,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.124121825771248,0.0685087653591754
"868","42",21,7,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.122531973473322,0.0742083119337436
"869","42",25,8,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0133132077624687,0.00398562570436846
"870","42",28,9,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0617126941193336,0.236486362699805
"871","42",32,10,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.215266266992996,0.157046891225478
"872","42",35,11,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0105619616306069,-0.0129993843130921
"873","42",39,12,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0194196979807006,0.0618094246712376
"874","42",4,2,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"875","42",42,13,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0161959646503492,0.00658011232804116
"876","42",6,3,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"877","43",1,1,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"878","43",11,4,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00467234140422757,-0.0413594864505904
"879","43",14,5,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00583635437042651,-0.0245916324330824
"880","43",18,6,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"881","43",21,7,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"882","43",25,8,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0210648815097466,0.00789205998749672
"883","43",28,9,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0343124736653586,0.0167171069418202
"884","43",32,10,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0210648815097466,0.00789205998749672
"885","43",35,11,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0343124736653586,0.0167171069418202
"886","43",39,12,"Epi (-) Rhiz (+)","free","mock","inoculated",0.0614194947783794,0.0320126957151845
"887","43",4,2,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"888","43",42,13,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0194802424618024,-0.00688187356820656
"889","43",6,3,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"890","44",1,1,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"891","44",11,4,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"892","44",14,5,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"893","44",18,6,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0651150918506457,0.0314323467585547
"894","44",21,7,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0100130586104447,0.00288967419393318
"895","44",25,8,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.00811138757160468,0.0098329693790025
"896","44",28,9,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0136384374253844,-0.000607818825814303
"897","44",32,10,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00559519476217725,0.00341988778044382
"898","44",35,11,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0180102579544523,-0.00834561780883101
"899","44",39,12,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.0454816053262487,0.00913230378159922
"900","44",4,2,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00583635437042651,-0.0245916324330824
"901","44",42,13,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.103477968752426,0.0498185616814672
"902","44",6,3,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"903","45",1,1,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"904","45",11,4,"Epi (-) Col (+)","free","inoculated","mock",-0.00517544535913175,-0.0289033391597911
"905","45",14,5,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"906","45",18,6,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"907","45",21,7,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"908","45",25,8,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"909","45",28,9,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"910","45",32,10,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"911","45",35,11,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"912","45",39,12,"Epi (-) Col (+)","free","inoculated","mock",-0.0785831303904521,0.0316952142660743
"913","45",4,2,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"914","45",42,13,"Epi (-) Col (+)","free","inoculated","mock",-0.110102480749237,0.0587437641384609
"915","45",6,3,"Epi (-) Col (+)","free","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"916","46",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"917","46",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00112812324626776,-0.00894840656764146
"918","46",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0343124736653586,0.0167171069418202
"919","46",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0869713658831438,0.0105689694859847
"920","46",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"921","46",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"922","46",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"923","46",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"924","46",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"925","46",39,12,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.0133900025724415,-0.0108462248994048
"926","46",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"927","46",42,13,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"928","46",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"929","47",1,1,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"930","47",11,4,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"931","47",14,5,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"932","47",18,6,"Epi (+)","inoculated","mock","mock",-0.0133900025724415,-0.0108462248994048
"933","47",21,7,"Epi (+)","inoculated","mock","mock",-0.0314039238712918,-0.000132631506747397
"934","47",25,8,"Epi (+)","inoculated","mock","mock",-0.0194802424618024,-0.00688187356820655
"935","47",28,9,"Epi (+)","inoculated","mock","mock",-0.0454816053262487,0.00913230378159922
"936","47",32,10,"Epi (+)","inoculated","mock","mock",-0.022944192487698,-0.00441754369433894
"937","47",35,11,"Epi (+)","inoculated","mock","mock",-0.04759934987635,0.0109738100346447
"938","47",39,12,"Epi (+)","inoculated","mock","mock",-0.205977769356099,0.121426679769586
"939","47",4,2,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"940","47",42,13,"Epi (+)","inoculated","mock","mock",-0.252866777730512,0.166640619344983
"941","47",6,3,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"942","48",1,1,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"943","48",11,4,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00753339326346803,-0.00306144868808122
"944","48",14,5,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"945","48",18,6,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0752080184811862,0.0389164851477168
"946","48",21,7,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"947","48",25,8,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"948","48",28,9,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.0343442819653741,0.0536120724471814
"949","48",32,10,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.00458790196401874,0.0989933518075609
"950","48",35,11,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",0.102756979320191,0.11939322503177
"951","48",4,2,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"952","48",6,3,"Epi (+) Col (+) Rhiz (+)","inoculated","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"953","49",1,1,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"954","49",11,4,"Epi (+) Col (+)","inoculated","inoculated","mock",0.0752080184811863,0.0389164851477168
"955","49",14,5,"Epi (+) Col (+)","inoculated","inoculated","mock",0.128024252049951,0.058944820860736
"956","49",18,6,"Epi (+) Col (+)","inoculated","inoculated","mock",0.243493183440848,0.117391364260791
"957","49",21,7,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"958","49",25,8,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"959","49",28,9,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"960","49",32,10,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941864,-0.0160681804564693
"961","49",35,11,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"962","49",39,12,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"963","49",4,2,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941864,-0.0160681804564693
"964","49",6,3,"Epi (+) Col (+)","inoculated","inoculated","mock",-0.00744013478941865,-0.0160681804564693
"965","5",1,1,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"966","5",11,4,"Epi (+)","inoculated","mock","mock",-0.00168043321778358,-0.0114160737750771
"967","5",14,5,"Epi (+)","inoculated","mock","mock",0.00395479810378517,-0.0734755755937511
"968","5",18,6,"Epi (+)","inoculated","mock","mock",0.0264525472497934,-0.0195531122100008
"969","5",21,7,"Epi (+)","inoculated","mock","mock",0.0210648815097466,0.00789205998749672
"970","5",25,8,"Epi (+)","inoculated","mock","mock",0.0144863459154845,0.00552569967919
"971","5",28,9,"Epi (+)","inoculated","mock","mock",0.00819241300521716,0.00613112906855105
"972","5",32,10,"Epi (+)","inoculated","mock","mock",0.00109365644308895,-0.00439281549609505
"973","5",35,11,"Epi (+)","inoculated","mock","mock",0.00112812324626776,-0.00894840656764146
"974","5",39,12,"Epi (+)","inoculated","mock","mock",-0.0216388403018026,0.00979863510701332
"975","5",4,2,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"976","5",42,13,"Epi (+)","inoculated","mock","mock",-0.00571659957287275,-0.00200202103476837
"977","5",6,3,"Epi (+)","inoculated","mock","mock",-0.00744013478941865,-0.0160681804564693
"978","50",1,1,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"979","50",11,4,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.0118793556280368,-0.129679664972896
"980","50",14,5,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00467234140422758,-0.0413594864505904
"981","50",18,6,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"982","50",21,7,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"983","50",25,8,"Epi (-) Rhiz (+)","free","mock","inoculated",0.00112812324626776,-0.00894840656764146
"984","50",28,9,"Epi (-) Rhiz (+)","free","mock","inoculated",0.00112812324626776,-0.00894840656764146
"985","50",32,10,"Epi (-) Rhiz (+)","free","mock","inoculated",0.00753339326346803,-0.00306144868808122
"986","50",35,11,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941864,-0.0160681804564693
"987","50",39,12,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"988","50",4,2,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"989","50",42,13,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"990","50",6,3,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"991","51",1,1,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"992","51",11,4,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941864,-0.0160681804564693
"993","51",14,5,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"994","51",18,6,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"995","51",21,7,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0210648815097466,0.00789205998749672
"996","51",25,8,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"997","51",28,9,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0877998387208113,0.0428099081469392
"998","51",32,10,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"999","51",35,11,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0343124736653586,0.0167171069418202
"1000","51",39,12,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0479734484794224,0.0254875020883484
"1001","51",4,2,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"1002","51",42,13,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",0.0752080184811863,0.0389164851477168
"1003","51",6,3,"Epi (-) Col (+) Rhiz (+)","free","inoculated","inoculated",-0.00744013478941865,-0.0160681804564693
"1004","52",1,1,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"1005","52",11,4,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"1006","52",14,5,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
"1007","52",18,6,"Epi (-) Rhiz (+)","free","mock","inoculated",-0.00744013478941865,-0.0160681804564693
